timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence
27761,0.56794,0.1401,-0.36066,0.99978,0.57775,0.1025,-0.33288,0.99964,0.58499,0.10321,-0.33299,0.99963,0.59148,0.10402,-0.33298,0.99961,0.55332,0.10142,-0.34646,0.9997,0.54302,0.10208,-0.34643,0.99969,0.53208,0.10281,-0.34666,0.99965,0.59836,0.12138,-0.15601,0.9994,0.51448,0.12199,-0.22118,0.99975,0.57963,0.18593,-0.29349,0.99983,0.55042,0.18568,-0.31124,0.9999,0.65147,0.3448,-0.03111,0.99988,0.44826,0.36182,-0.18464,0.99976,0.67861,0.61811,0.05274,0.96654,0.43343,0.68465,-0.21651,0.97097,0.69702,0.8482,-0.09653,0.96902,0.46594,0.94512,-0.36069,0.84191,0.70447,0.92784,-0.16116,0.95046,0.46354,1.03483,-0.41318,0.76711,0.68642,0.9146,-0.20477,0.95599,0.4854,1.03702,-0.46498,0.78968,0.68022,0.88979,-0.11302,0.95669,0.49267,1.00034,-0.38152,0.81191,0.63495,0.92472,0.0495,0.97197,0.50506,0.94509,-0.04855,0.96849,0.63394,1.33141,0.13127,0.13445,0.53207,1.35856,-0.04561,0.14649,0.63118,1.68783,0.41213,0.02319,0.52726,1.71904,0.07646,0.02253,0.6276,1.73868,0.42874,0.02122,0.51518,1.77174,0.07975,0.01841,0.64701,1.80802,0.26756,0.01637,0.55927,1.83864,-0.16175,0.01275
27793,0.56797,0.14012,-0.36322,0.99971,0.57772,0.10253,-0.33441,0.99953,0.58502,0.10324,-0.33455,0.99953,0.5915,0.10408,-0.33457,0.99949,0.55334,0.10144,-0.3478,0.9996,0.54308,0.10212,-0.34776,0.99961,0.53217,0.10282,-0.34803,0.99955,0.59815,0.12144,-0.15502,0.9992,0.51447,0.12202,-0.21831,0.99969,0.57953,0.18593,-0.29511,0.99979,0.5504,0.18564,-0.31235,0.99988,0.65138,0.34507,-0.02666,0.99987,0.44841,0.3618,-0.18647,0.99974,0.67695,0.61756,0.052,0.96428,0.43484,0.68443,-0.22432,0.97139,0.69096,0.84869,-0.10942,0.96596,0.4669,0.94151,-0.37766,0.8354,0.69974,0.92776,-0.17189,0.94624,0.46483,1.02993,-0.43002,0.75861,0.68105,0.91506,-0.21699,0.95211,0.48639,1.03323,-0.4828,0.78144,0.67353,0.89082,-0.12826,0.95257,0.49405,0.99645,-0.3994,0.80329,0.63016,0.92639,0.05327,0.97258,0.50217,0.94507,-0.05235,0.96984,0.62741,1.33221,0.14057,0.14929,0.52687,1.35837,-0.03338,0.16754,0.62208,1.68822,0.43949,0.02709,0.5183,1.71809,0.11856,0.0261,0.61817,1.73921,0.45721,0.02442,0.50479,1.77046,0.12543,0.02149,0.63844,1.80898,0.28486,0.01824,0.55064,1.83864,-0.11399,0.01445
27825,0.56795,0.13944,-0.35456,0.99971,0.57766,0.10225,-0.32694,0.99952,0.58504,0.10298,-0.32708,0.99953,0.5915,0.10383,-0.3271,0.99948,0.55337,0.1011,-0.33843,0.99959,0.5431,0.10166,-0.33839,0.9996,0.53218,0.10216,-0.33864,0.99955,0.59811,0.1212,-0.15499,0.99919,0.51442,0.12134,-0.21107,0.99969,0.57932,0.18523,-0.28986,0.99978,0.55025,0.18486,-0.30487,0.99988,0.65141,0.34509,-0.03262,0.99986,0.44846,0.36086,-0.18395,0.99973,0.67799,0.61799,0.04242,0.96349,0.43534,0.68298,-0.21653,0.97192,0.6914,0.85693,-0.10689,0.96336,0.46629,0.93953,-0.35938,0.83023,0.69617,0.93287,-0.17061,0.94228,0.46413,1.02704,-0.41079,0.75082,0.67854,0.92029,-0.20911,0.9485,0.48523,1.03026,-0.4617,0.77375,0.6724,0.89752,-0.12511,0.94877,0.49236,0.99472,-0.38064,0.79572,0.62942,0.92645,0.05251,0.97376,0.50043,0.94379,-0.05178,0.97154,0.62389,1.33152,0.13783,0.16954,0.52232,1.35792,-0.02089,0.19143,0.62079,1.68494,0.4375,0.03132,0.51472,1.71597,0.14654,0.03024,0.61749,1.73649,0.45565,0.02771,0.50185,1.76821,0.1553,0.02435,0.63655,1.8051,0.27834,0.0199,0.54762,1.83672,-0.0899,0.01622
27888,0.5669,0.13805,-0.34876,0.99966,0.57657,0.10193,-0.32273,0.99944,0.58415,0.10265,-0.32287,0.99945,0.59085,0.10351,-0.3229,0.99939,0.5526,0.1006,-0.33261,0.99953,0.54216,0.10088,-0.33256,0.99955,0.53139,0.10118,-0.33286,0.99949,0.59754,0.12107,-0.15563,0.99902,0.51395,0.12018,-0.20477,0.99965,0.57792,0.18367,-0.28588,0.99974,0.54819,0.18339,-0.29867,0.99986,0.65159,0.34523,-0.03785,0.99983,0.44838,0.36026,-0.18001,0.99971,0.67754,0.61896,0.02593,0.95859,0.43526,0.6806,-0.21506,0.97215,0.68508,0.85651,-0.12444,0.95563,0.46558,0.93816,-0.35886,0.8243,0.69196,0.93316,-0.18354,0.9325,0.46385,1.02514,-0.40967,0.74256,0.67422,0.92155,-0.22324,0.93946,0.48526,1.02898,-0.4578,0.76569,0.66653,0.89906,-0.14356,0.93997,0.49247,0.99469,-0.37886,0.78824,0.62795,0.92715,0.04947,0.97377,0.49687,0.94378,-0.04877,0.9723,0.61943,1.33119,0.13021,0.18084,0.51603,1.35509,-0.00709,0.20171,0.6158,1.6825,0.41281,0.03368,0.50768,1.70966,0.15283,0.03182,0.61331,1.73354,0.43004,0.03002,0.49538,1.76099,0.16132,0.02617,0.6264,1.80305,0.25964,0.02057,0.53791,1.83103,-0.05389,0.01685
27936,0.56618,0.13784,-0.35788,0.99959,0.57554,0.10192,-0.33078,0.99932,0.58302,0.10264,-0.3309,0.99933,0.58997,0.10349,-0.33093,0.99927,0.55201,0.10057,-0.34187,0.99942,0.54148,0.10083,-0.34182,0.99945,0.53076,0.10113,-0.3421,0.99937,0.5963,0.12107,-0.15679,0.99881,0.51315,0.11982,-0.21079,0.99957,0.57669,0.18322,-0.2922,0.9997,0.54694,0.18296,-0.3066,0.99983,0.65122,0.34459,-0.03341,0.99982,0.44691,0.36015,-0.18038,0.9997,0.67798,0.61885,0.03097,0.95865,0.43506,0.67984,-0.21392,0.97284,0.686,0.85864,-0.14607,0.95455,0.46342,0.93873,-0.36709,0.82397,0.6921,0.93617,-0.20917,0.93068,0.46321,1.02686,-0.41929,0.74186,0.67438,0.92321,-0.25496,0.93795,0.48456,1.03239,-0.47004,0.76528,0.66736,0.89967,-0.16851,0.93809,0.49178,0.99906,-0.38844,0.78685,0.62431,0.92766,0.05039,0.97304,0.49461,0.94378,-0.04956,0.97226,0.61495,1.33354,0.12367,0.18452,0.50962,1.35508,-0.02261,0.20403,0.60608,1.68712,0.41362,0.03465,0.49718,1.7128,0.13989,0.03218,0.60285,1.73784,0.43097,0.03114,0.48426,1.76596,0.14747,0.02716,0.61621,1.80701,0.25456,0.02098,0.52707,1.83263,-0.08992,0.01714
27969,0.56553,0.13773,-0.35989,0.99958,0.57442,0.10192,-0.33033,0.9993,0.58163,0.10264,-0.33046,0.99933,0.58878,0.10349,-0.33048,0.99926,0.55126,0.10058,-0.34353,0.99941,0.5407,0.10085,-0.34346,0.99944,0.53,0.10121,-0.34373,0.99936,0.59485,0.12118,-0.14428,0.9988,0.51222,0.11988,-0.20964,0.99955,0.57573,0.18317,-0.29028,0.99969,0.54624,0.18295,-0.30759,0.99983,0.65082,0.34464,-0.01798,0.99982,0.4455,0.35976,-0.17568,0.99969,0.67659,0.61911,0.03948,0.95612,0.43312,0.67843,-0.23319,0.97116,0.68393,0.85857,-0.13842,0.94766,0.46122,0.93583,-0.45073,0.80878,0.69014,0.93642,-0.19757,0.92202,0.4626,1.02631,-0.51379,0.72623,0.672,0.92305,-0.24578,0.93067,0.48439,1.02808,-0.56133,0.7508,0.66537,0.89902,-0.16175,0.93001,0.49076,0.99834,-0.47198,0.77159,0.62351,0.92762,0.05323,0.97109,0.49263,0.94368,-0.05229,0.97149,0.61383,1.3337,0.12718,0.19039,0.50739,1.3548,-0.0745,0.21066,0.60675,1.68936,0.42318,0.03787,0.49678,1.72013,0.05373,0.03425,0.60365,1.74145,0.44027,0.03416,0.48378,1.77666,0.05655,0.02923,0.61786,1.81033,0.25622,0.02247,0.52848,1.8396,-0.19793,0.01819
28001,0.56523,0.13775,-0.35799,0.99959,0.57384,0.10208,-0.32902,0.99932,0.58094,0.10276,-0.32914,0.99935,0.58809,0.10361,-0.32915,0.99928,0.55078,0.10077,-0.34203,0.99942,0.54015,0.1011,-0.34199,0.99945,0.52946,0.10164,-0.34225,0.99936,0.59376,0.12177,-0.14509,0.99886,0.51159,0.12045,-0.20871,0.99956,0.5752,0.18317,-0.28873,0.9997,0.54595,0.18298,-0.30578,0.99983,0.65071,0.34476,-0.02094,0.99982,0.44404,0.35911,-0.17113,0.99969,0.67514,0.61819,0.02783,0.95569,0.43027,0.66619,-0.23363,0.97098,0.68319,0.85418,-0.16227,0.94728,0.45032,0.90735,-0.45962,0.80953,0.68941,0.93297,-0.22266,0.92132,0.45064,0.99157,-0.52174,0.72852,0.67161,0.91938,-0.27161,0.93046,0.47427,0.99422,-0.57339,0.75384,0.66501,0.89498,-0.18585,0.92934,0.48143,0.9612,-0.48373,0.77369,0.623,0.92661,0.05218,0.96972,0.49242,0.94086,-0.05128,0.97086,0.61527,1.32747,0.12409,0.18855,0.50796,1.34975,-0.02718,0.20317,0.60958,1.67915,0.4127,0.0379,0.50395,1.71341,0.12581,0.0338,0.60759,1.73031,0.43056,0.0351,0.49203,1.7696,0.13148,0.02937,0.62144,1.79826,0.25172,0.02297,0.53501,1.82745,-0.09877,0.01807
28033,0.56427,0.13843,-0.36013,0.99958,0.57287,0.10251,-0.33151,0.99931,0.57974,0.10316,-0.33163,0.99934,0.58714,0.10403,-0.33164,0.99927,0.54969,0.10123,-0.34429,0.99941,0.53884,0.10161,-0.34426,0.99945,0.5282,0.10231,-0.34451,0.99935,0.59279,0.12261,-0.14583,0.99886,0.5102,0.1212,-0.21025,0.99956,0.57413,0.1836,-0.29097,0.9997,0.54463,0.1836,-0.30743,0.99983,0.64911,0.34545,-0.02124,0.99982,0.44307,0.35736,-0.17164,0.9997,0.67163,0.61634,0.03038,0.95406,0.4285,0.66364,-0.23269,0.97169,0.68281,0.85304,-0.15179,0.94599,0.44579,0.90612,-0.45387,0.81316,0.68987,0.93147,-0.20993,0.91935,0.44679,0.99306,-0.51458,0.73248,0.67162,0.91804,-0.25905,0.92881,0.46775,0.99583,-0.56803,0.75787,0.66494,0.89407,-0.17558,0.92754,0.47407,0.96299,-0.47867,0.77708,0.61981,0.92641,0.05224,0.96966,0.48941,0.94085,-0.05133,0.97126,0.61493,1.32687,0.12678,0.18929,0.50866,1.34955,-0.0005,0.20313,0.61097,1.67601,0.41517,0.03817,0.50402,1.71002,0.17843,0.03423,0.60878,1.72708,0.43372,0.03576,0.49248,1.76456,0.18858,0.03022,0.62199,1.79429,0.26012,0.02329,0.53618,1.82483,-0.03835,0.01828
28096,0.56348,0.13971,-0.36128,0.99957,0.57228,0.10331,-0.33273,0.99931,0.57904,0.10388,-0.33286,0.99935,0.58651,0.10473,-0.33289,0.99926,0.54887,0.10212,-0.34548,0.9994,0.53793,0.1025,-0.34546,0.99945,0.52735,0.10326,-0.34572,0.99934,0.59211,0.12331,-0.14652,0.99887,0.50946,0.12191,-0.20939,0.99956,0.57346,0.18486,-0.29107,0.99969,0.54387,0.18463,-0.30763,0.99982,0.6475,0.34581,-0.01915,0.99981,0.44152,0.35666,-0.1653,0.99969,0.66845,0.61629,0.04444,0.95043,0.42554,0.65809,-0.23201,0.97084,0.68117,0.85041,-0.12284,0.94146,0.43685,0.89193,-0.44677,0.80828,0.69018,0.92778,-0.17738,0.91347,0.43658,0.98128,-0.5065,0.72747,0.67102,0.91574,-0.22754,0.92362,0.45848,0.98748,-0.55944,0.75362,0.66322,0.89176,-0.14628,0.92198,0.4599,0.95262,-0.47136,0.77272,0.61684,0.92416,0.05292,0.96942,0.48619,0.93975,-0.05204,0.9716,0.61262,1.32508,0.13957,0.19762,0.50583,1.34539,-0.00086,0.20832,0.60928,1.67527,0.4369,0.04124,0.50075,1.70727,0.17564,0.03667,0.6066,1.72669,0.45634,0.03898,0.48881,1.76193,0.18512,0.03274,0.62131,1.79503,0.28229,0.02511,0.53221,1.82236,-0.04007,0.01955
28129,0.56338,0.14081,-0.41048,0.99956,0.57225,0.10398,-0.37864,0.99927,0.5791,0.10448,-0.3788,0.99932,0.58654,0.10544,-0.37883,0.99921,0.54879,0.10266,-0.39365,0.99937,0.53788,0.10295,-0.39363,0.99942,0.52721,0.10354,-0.39393,0.9993,0.59213,0.12377,-0.17407,0.99883,0.50919,0.12191,-0.24547,0.99954,0.57337,0.18636,-0.33229,0.99967,0.54371,0.18542,-0.35175,0.99981,0.64709,0.34594,-0.02751,0.9998,0.43957,0.35729,-0.17982,0.99968,0.66751,0.61604,0.04466,0.94403,0.42355,0.65929,-0.23142,0.96962,0.67955,0.84917,-0.14048,0.93145,0.43706,0.89512,-0.44766,0.79883,0.68958,0.9253,-0.19841,0.9012,0.43642,0.98417,-0.51083,0.71778,0.66996,0.91381,-0.25215,0.91304,0.45638,0.98863,-0.56461,0.74543,0.66171,0.88998,-0.16633,0.91068,0.46038,0.9541,-0.4721,0.76347,0.61523,0.92341,0.05279,0.96296,0.48466,0.93977,-0.05193,0.96656,0.61146,1.32754,0.13924,0.19747,0.50509,1.3477,0.0204,0.20384,0.60787,1.67823,0.44326,0.04184,0.49776,1.71736,0.23512,0.03682,0.60486,1.73149,0.46344,0.03977,0.48492,1.77549,0.2473,0.03424,0.61981,1.7976,0.27791,0.02594,0.52965,1.83275,-0.00565,0.01996
28161,0.56336,0.1413,-0.40107,0.99954,0.57226,0.10414,-0.37028,0.99926,0.57912,0.10458,-0.37043,0.99932,0.58656,0.10553,-0.37046,0.99921,0.54874,0.10287,-0.38462,0.99935,0.53789,0.10318,-0.3846,0.99941,0.52716,0.10371,-0.38488,0.99927,0.59228,0.12377,-0.17016,0.99885,0.50914,0.12197,-0.24104,0.99952,0.57338,0.18687,-0.32594,0.99966,0.54373,0.1857,-0.34414,0.9998,0.64707,0.34796,-0.02606,0.99979,0.43903,0.35758,-0.17467,0.99966,0.6669,0.61576,0.04464,0.94018,0.42189,0.65993,-0.22233,0.96719,0.67597,0.84887,-0.15342,0.92479,0.43137,0.89255,-0.44262,0.78358,0.68461,0.92385,-0.21537,0.89359,0.42784,0.978,-0.50445,0.704,0.66488,0.91271,-0.26868,0.90662,0.44923,0.9844,-0.56143,0.73317,0.6565,0.88889,-0.17957,0.90331,0.45171,0.94948,-0.46859,0.75121,0.61205,0.92556,0.05323,0.96131,0.48303,0.94014,-0.05234,0.96567,0.60708,1.33001,0.13846,0.2093,0.50412,1.34895,0.0097,0.21236,0.60205,1.67871,0.44068,0.04611,0.49422,1.72105,0.21241,0.03942,0.59822,1.73262,0.46035,0.04414,0.47945,1.7801,0.22069,0.03782,0.61686,1.79812,0.27569,0.02779,0.52822,1.83455,-0.04273,0.02132
28193,0.56337,0.14356,-0.43764,0.99954,0.57282,0.10535,-0.40531,0.99927,0.58036,0.10607,-0.40548,0.99933,0.58748,0.1073,-0.40562,0.99922,0.54886,0.1035,-0.41679,0.99934,0.53812,0.10368,-0.41673,0.9994,0.52736,0.10403,-0.41702,0.99926,0.5946,0.1252,-0.18744,0.9989,0.50956,0.122,-0.24497,0.9995,0.57339,0.18924,-0.35444,0.99967,0.54375,0.18705,-0.3693,0.9998,0.64813,0.35536,-0.05567,0.99979,0.43906,0.35603,-0.16849,0.99964,0.66731,0.6234,0.00315,0.9414,0.41874,0.65195,-0.25313,0.96363,0.674,0.84789,-0.20915,0.92459,0.42057,0.87341,-0.58852,0.77248,0.68017,0.92568,-0.27311,0.89223,0.41038,0.95362,-0.66833,0.69445,0.66021,0.91382,-0.32979,0.90587,0.43281,0.96255,-0.7223,0.72559,0.65221,0.89037,-0.23583,0.90179,0.43324,0.92595,-0.61765,0.74282,0.60641,0.92962,0.03504,0.95977,0.477,0.94042,-0.03394,0.96359,0.59935,1.33599,0.126,0.20614,0.49027,1.34898,0.08436,0.19995,0.59114,1.68384,0.44544,0.04477,0.48086,1.72099,0.36056,0.03736,0.58821,1.73599,0.46686,0.04279,0.47196,1.77991,0.3785,0.03673,0.59082,1.80626,0.26235,0.02693,0.4972,1.83457,0.11069,0.02033
28225,0.56384,0.14428,-0.43506,0.99956,0.57495,0.10565,-0.40293,0.99929,0.58294,0.10653,-0.4031,0.99935,0.58959,0.10788,-0.40318,0.99924,0.55003,0.10367,-0.41468,0.99936,0.53938,0.10381,-0.41464,0.99941,0.52856,0.1041,-0.41492,0.99927,0.59851,0.12629,-0.19039,0.99895,0.51098,0.12201,-0.24719,0.99951,0.57405,0.18987,-0.35408,0.99968,0.54417,0.1874,-0.36947,0.9998,0.64941,0.35912,-0.06106,0.99979,0.4391,0.35538,-0.1688,0.99963,0.66746,0.62498,-0.00172,0.94205,0.41602,0.65023,-0.25205,0.96224,0.67186,0.84871,-0.2161,0.92383,0.42149,0.86953,-0.52318,0.76534,0.6767,0.92768,-0.28157,0.89078,0.41593,0.95926,-0.59421,0.68772,0.65622,0.91531,-0.33638,0.90496,0.43652,0.96581,-0.64775,0.72032,0.64833,0.89217,-0.24235,0.90015,0.43777,0.92992,-0.54999,0.73662,0.6014,0.93146,0.03455,0.95793,0.47223,0.94086,-0.03338,0.96153,0.59383,1.33944,0.10466,0.21089,0.48566,1.34903,0.07852,0.19491,0.58652,1.6868,0.41259,0.04467,0.47613,1.7209,0.3361,0.03618,0.58315,1.73969,0.43247,0.0429,0.46647,1.77945,0.35245,0.03627,0.58934,1.80863,0.22007,0.0268,0.49725,1.83465,0.09527,0.01993
28257,0.56464,0.14645,-0.42538,0.99958,0.57697,0.10749,-0.3946,0.99933,0.58518,0.1088,-0.39477,0.99939,0.59146,0.11039,-0.39485,0.99928,0.55147,0.10482,-0.40593,0.99939,0.5409,0.10467,-0.40591,0.99944,0.53013,0.1048,-0.40617,0.9993,0.60127,0.12983,-0.18718,0.99903,0.51309,0.1223,-0.24579,0.99953,0.57484,0.1925,-0.34616,0.99969,0.54488,0.18889,-0.36152,0.99981,0.65025,0.36239,-0.06346,0.9998,0.43973,0.35383,-0.15199,0.99963,0.66775,0.62468,-0.00458,0.94369,0.41404,0.64264,-0.24968,0.96191,0.67023,0.84803,-0.20614,0.92539,0.40547,0.85283,-0.58446,0.77075,0.67423,0.92772,-0.26715,0.89216,0.39725,0.93689,-0.66105,0.69515,0.65361,0.91497,-0.32212,0.90647,0.41939,0.94157,-0.71422,0.72815,0.6463,0.89163,-0.23161,0.90134,0.41988,0.90407,-0.61351,0.74315,0.60139,0.93166,0.02963,0.95956,0.47161,0.94093,-0.02859,0.963,0.59356,1.34016,0.10163,0.22648,0.48612,1.34892,0.07691,0.19413,0.58729,1.68683,0.40527,0.04595,0.47809,1.71932,0.323,0.03611,0.58434,1.73959,0.42528,0.04431,0.46942,1.77696,0.3386,0.03656,0.58683,1.80927,0.21849,0.02737,0.4962,1.83404,0.09,0.0199
28289,0.56666,0.14943,-0.48702,0.99959,0.58005,0.11136,-0.4523,0.99934,0.58792,0.11324,-0.4525,0.9994,0.594,0.11512,-0.45259,0.99929,0.55445,0.10673,-0.46425,0.99939,0.54388,0.10586,-0.46422,0.99944,0.53346,0.10569,-0.46447,0.99929,0.60364,0.13419,-0.22353,0.99906,0.51572,0.12261,-0.28197,0.99952,0.57666,0.19621,-0.39916,0.9997,0.54721,0.19047,-0.41543,0.99981,0.65089,0.36797,-0.09274,0.9998,0.43983,0.35327,-0.15235,0.99962,0.66768,0.62891,-0.04832,0.94314,0.41154,0.64289,-0.24177,0.95974,0.66616,0.85307,-0.29853,0.91935,0.40641,0.858,-0.55739,0.76149,0.66819,0.93303,-0.37052,0.88406,0.4018,0.94378,-0.63543,0.68644,0.64771,0.91868,-0.4298,0.9002,0.4229,0.94668,-0.68963,0.72177,0.64045,0.89592,-0.3273,0.89363,0.42432,0.91025,-0.58602,0.7351,0.59714,0.93276,0.0221,0.95607,0.46647,0.94095,-0.02092,0.95908,0.58472,1.34729,0.08978,0.23529,0.47447,1.34931,0.08701,0.1892,0.57664,1.69466,0.408,0.04671,0.46503,1.72132,0.37172,0.03516,0.57281,1.74816,0.43145,0.04476,0.45787,1.77996,0.38987,0.03651,0.57302,1.81838,0.21791,0.02758,0.48181,1.83675,0.1179,0.01962
28321,0.56769,0.1528,-0.50751,0.9996,0.58158,0.11449,-0.47173,0.99935,0.58939,0.11683,-0.47193,0.99942,0.59533,0.11909,-0.47202,0.9993,0.55642,0.10852,-0.4856,0.9994,0.54595,0.10707,-0.48556,0.99945,0.5357,0.10659,-0.48586,0.99929,0.60464,0.13821,-0.23385,0.9991,0.51713,0.12339,-0.29941,0.99951,0.57712,0.20128,-0.41609,0.99971,0.54808,0.19334,-0.43462,0.99981,0.65091,0.37235,-0.09972,0.9998,0.43991,0.35243,-0.16849,0.9996,0.66626,0.63165,-0.05521,0.94175,0.41188,0.64198,-0.25937,0.95464,0.66278,0.85517,-0.31335,0.9142,0.4076,0.86101,-0.62942,0.75098,0.66366,0.93603,-0.38631,0.8773,0.40336,0.9482,-0.71841,0.67773,0.64316,0.92059,-0.44696,0.89542,0.42307,0.94923,-0.77123,0.71583,0.63605,0.89846,-0.34306,0.88732,0.42529,0.91548,-0.65882,0.727,0.59352,0.93433,0.01094,0.94516,0.4641,0.94105,-0.00958,0.94688,0.58549,1.3505,0.09046,0.22547,0.47272,1.34963,0.13418,0.174,0.57856,1.699,0.44529,0.04413,0.46468,1.72145,0.47612,0.0326,0.57545,1.75124,0.47097,0.04201,0.45916,1.78014,0.50019,0.03446,0.56954,1.82684,0.22392,0.02625,0.47584,1.83676,0.21451,0.0185
28368,0.56853,0.15635,-0.50484,0.99961,0.58274,0.1178,-0.46803,0.99937,0.5904,0.12042,-0.46822,0.99943,0.59621,0.12289,-0.46833,0.99931,0.55785,0.11031,-0.48582,0.9994,0.5474,0.10823,-0.48577,0.99946,0.53724,0.10743,-0.48606,0.99929,0.60522,0.14176,-0.22971,0.99912,0.51816,0.12402,-0.31151,0.99952,0.57743,0.20515,-0.4135,0.99972,0.54873,0.1958,-0.43661,0.99981,0.6502,0.37236,-0.08856,0.9998,0.43961,0.35244,-0.20419,0.9996,0.66479,0.63158,-0.03814,0.93947,0.40895,0.6428,-0.27293,0.95508,0.66018,0.85513,-0.28809,0.90858,0.40833,0.86225,-0.60724,0.75407,0.6598,0.9364,-0.36099,0.86955,0.40389,0.94926,-0.69127,0.68051,0.63981,0.92065,-0.42106,0.88946,0.42357,0.95087,-0.74436,0.71956,0.6333,0.89826,-0.31831,0.88025,0.42643,0.91771,-0.6342,0.72858,0.58928,0.93428,0.01294,0.9406,0.45916,0.94093,-0.01179,0.94167,0.58029,1.35071,0.09529,0.22064,0.46821,1.34925,0.10962,0.16369,0.57352,1.69978,0.4539,0.0426,0.46025,1.71988,0.41291,0.03079,0.57041,1.75262,0.47743,0.04039,0.45296,1.77869,0.4329,0.03315,0.56657,1.82612,0.22705,0.02541,0.47722,1.83507,0.15366,0.01768
28401,0.56853,0.15683,-0.39543,0.99962,0.58257,0.11877,-0.36959,0.99939,0.59032,0.12141,-0.36971,0.99945,0.59614,0.12381,-0.36974,0.99933,0.55775,0.11095,-0.38164,0.99943,0.54736,0.10872,-0.38161,0.99948,0.53717,0.10775,-0.38186,0.99933,0.60502,0.14247,-0.18219,0.99916,0.51831,0.12418,-0.24126,0.99954,0.57738,0.2051,-0.32293,0.99973,0.54872,0.19586,-0.33867,0.99982,0.64902,0.37194,-0.05821,0.9998,0.43966,0.35091,-0.18367,0.99962,0.66272,0.63269,0.00461,0.9413,0.40824,0.64006,-0.2633,0.95785,0.65713,0.85522,-0.18984,0.91313,0.40825,0.86184,-0.52244,0.76982,0.65564,0.93616,-0.25358,0.87537,0.40385,0.95148,-0.59099,0.69888,0.63636,0.92046,-0.3049,0.8942,0.42192,0.95319,-0.63977,0.73569,0.63061,0.89805,-0.21424,0.8856,0.42638,0.92033,-0.54571,0.74421,0.58691,0.93416,0.02782,0.94486,0.45871,0.93902,-0.02696,0.94619,0.57758,1.34239,0.09678,0.23074,0.47064,1.34486,0.06654,0.17147,0.56995,1.68506,0.3967,0.04407,0.46095,1.70512,0.27245,0.03271,0.5665,1.73382,0.41513,0.04321,0.45163,1.75818,0.28553,0.03477,0.56926,1.80989,0.22383,0.02629,0.47979,1.82138,0.0589,0.01836
